"AÑO","CURSO","MATERIA","GENERO","EDAD","GRUPO ÉTNICO","ZONA RESIDENCIAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","12","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","11","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","11","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","11","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","11","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","11","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","11","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","12","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","12","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","12","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","12","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","12","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","11","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","11","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","11","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","14","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","14","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","11","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","11","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","DESPERTAR DE LOS SENTIDOS","MASCULINO","6","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","11","AFROCOLOMBIANO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","11","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","INDIGENA","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","INDIGENA","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","11","AFROCOLOMBIANO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","NINGUNO","RURAL"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","13","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","INDIGENA","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","INDIGENA","URBANO"
"2,023","BASE EXPLORATORIA","PIANO","FEMENINO","11","AFROCOLOMBIANO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","MASCULINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO INTEGRAL","FEMENINO","10","NINGUNO","URBANO"
"2,023","BASE EXPLORATORIA","SEMILLERO ARTES PLÁSTICAS 1","FEMENINO","11","AFROCOLOMBIANO","URBANO"
"2,023","CIRCO","CLOWN","LGBTI","16","NINGUNO","RURAL"
"2,023","CIRCO","ZANCOS Y MONOCICLO","LGBTI","16","NINGUNO","RURAL"
"2,023","CIRCO","MALABARES DE MANIPULACIÓN DE OBJETOS","LGBTI","16","NINGUNO","RURAL"
"2,023","CIRCO","ACROBACIA BASICA","FEMENINO","35","NINGUNO","URBANO"
"2,023","CIRCO","PROYECTO TALLER CIRCO","FEMENINO","25","NINGUNO","URBANO"
"2,023","CIRCO","ACROBACIA BASICA","FEMENINO","20","NINGUNO","URBANO"
"2,023","CIRCO","ACROBACIA BASICA","FEMENINO","20","NINGUNO","URBANO"
"2,023","CIRCO","CLOWN","FEMENINO","20","NINGUNO","URBANO"
"2,023","CIRCO","CLOWN","FEMENINO","20","NINGUNO","URBANO"
"2,023","CIRCO","PROYECTO TALLER CIRCO","FEMENINO","20","NINGUNO","URBANO"
"2,023","CIRCO","PROYECTO TALLER CIRCO","FEMENINO","20","NINGUNO","URBANO"
"2,023","CIRCO","CLOWN","MASCULINO","27","NINGUNO","URBANO"
"2,023","CIRCO","ZANCOS Y MONOCICLO","MASCULINO","27","NINGUNO","URBANO"
"2,023","CIRCO","ACROBACIA BASICA","FEMENINO","17","NINGUNO","URBANO"
"2,023","CIRCO","ACROBACIA BASICA","FEMENINO","17","NINGUNO","URBANO"
"2,023","CIRCO","ACROBACIA BASICA","MASCULINO","27","NINGUNO","URBANO"
"2,023","CIRCO","PROYECTO TALLER CIRCO","MASCULINO","27","NINGUNO","URBANO"
"2,023","CIRCO","MALABAR Y EXPRESIÓN CORPORAL","FEMENINO","17","NINGUNO","URBANO"
"2,023","CIRCO","MALABAR Y EXPRESIÓN CORPORAL","FEMENINO","17","NINGUNO","URBANO"
"2,023","CIRCO","ZANCOS Y MONOCICLO","FEMENINO","17","NINGUNO","URBANO"
"2,023","CIRCO","ZANCOS Y MONOCICLO","FEMENINO","17","NINGUNO","URBANO"
"2,023","CIRCO","MALABARES DE MANIPULACIÓN DE OBJETOS","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","MALABARES DE MANIPULACIÓN DE OBJETOS","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","MALABAR Y EXPRESIÓN CORPORAL","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","MALABAR Y EXPRESIÓN CORPORAL","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","CLOWN","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","CLOWN","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","ACROBACIA BASICA","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","ACROBACIA BASICA","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","PROYECTO TALLER CIRCO","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","PROYECTO TALLER CIRCO","FEMENINO","33","NINGUNO","RURAL"
"2,023","CIRCO","CLOWN","FEMENINO","65","NINGUNO","URBANO"
"2,023","CIRCO","PROYECTO TALLER CIRCO","MASCULINO","36","NINGUNO","URBANO"
"2,023","CIRCO","ZANCOS Y MONOCICLO","MASCULINO","21","NINGUNO","RURAL"
"2,023","CIRCO","TÉCNICA VOCAL","MASCULINO","36","NINGUNO","URBANO"
"2,023","CIRCO","MALABARES DE MANIPULACIÓN DE OBJETOS","MASCULINO","21","NINGUNO","RURAL"
"2,023","CIRCO","ENSAMBLES MODERNOS ENSAMBLE DE JAZZ","MASCULINO","36","NINGUNO","URBANO"
"2,023","CIRCO","PROYECTO TALLER CIRCO","MASCULINO","21","NINGUNO","RURAL"
"2,023","CIRCO","CONTEXTOS TEÓRICOS Y ANÁLISIS E HISTORIA","MASCULINO","21","NINGUNO","RURAL"
"2,023","DANZA","DANZA CONTEMPORANEA","MASCULINO","12","NINGUNO","RURAL"
"2,023","DANZA","RUMBA KIDS","FEMENINO","10","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","10","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE INFANTIL","FEMENINO","5","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","10","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER BALLET INFANTIL EFAC","FEMENINO","10","NINGUNO","RURAL"
"2,023","DANZA","PREPARATORIO FOLCLOR INFANTIL","FEMENINO","9","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","8","NINGUNO","RURAL"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","9","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER BALLET INFANTIL EFAC","FEMENINO","10","NINGUNO","RURAL"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","7","NINGUNO","RURAL"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO FOLCLOR INFANTIL","FEMENINO","9","RAIZAL","RURAL"
"2,023","DANZA","RUMBA KIDS","FEMENINO","9","RAIZAL","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL","FEMENINO","10","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","5","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER BALLET INFANTIL EFAC","FEMENINO","10","NINGUNO","RURAL"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","10","NINGUNO","RURAL"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","6","NINGUNO","RURAL"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","9","NINGUNO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","10","AFROCOLOMBIANO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","RURAL"
"2,023","DANZA","RUMBA KIDS","FEMENINO","9","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","5","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER BALLET INFANTIL EFAC","FEMENINO","10","NINGUNO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL","FEMENINO","6","NINGUNO","URBANO"
"2,023","DANZA","RUMBA KIDS","FEMENINO","6","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","6","NINGUNO","URBANO"
"2,023","DANZA","RUMBA KIDS","FEMENINO","6","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","7","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","MASCULINO","8","NINGUNO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","MASCULINO","8","NINGUNO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","8","AFROCOLOMBIANO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","8","AFROCOLOMBIANO","RURAL"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","MASCULINO","8","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","MASCULINO","8","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","RUMBA KIDS","FEMENINO","7","NINGUNO","URBANO"
"2,023","DANZA","RUMBA KIDS","FEMENINO","7","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","MASCULINO","6","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","MASCULINO","6","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","RURAL"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","RURAL"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","9","AFROCOLOMBIANO","RURAL"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","9","AFROCOLOMBIANO","RURAL"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","6","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","6","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","RURAL"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","8","NINGUNO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","MASCULINO","7","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","MASCULINO","7","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","9","AFROCOLOMBIANO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","8","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","7","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE JUVENIL","FEMENINO","16","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","6","NINGUNO","URBANO"
"2,023","DANZA","INDUCCIÓN AL BALLET INFANTIL","FEMENINO","6","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 1","FEMENINO","62","NINGUNO","RURAL"
"2,023","DANZA","RUMBA AERÓBICA 1","FEMENINO","62","NINGUNO","RURAL"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","40","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO FOLCLOR ADULTO","FEMENINO","40","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO FOLCLOR ADULTO MAYOR","FEMENINO","51","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL ADULTO MAYOR (INICIACIÓN)","FEMENINO","68","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE INFANTIL","FEMENINO","12","INDIGENA","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL JUVENIL (INICIACIÓN)","FEMENINO","15","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","52","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER BALLET INFANTIL EFAC","FEMENINO","13","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO MAYOR","FEMENINO","69","NINGUNO","RURAL"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","57","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO MAYOR","FEMENINO","69","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO MAYOR","FEMENINO","69","NINGUNO","RURAL"
"2,023","DANZA","RUMBA POPULAR RECREATIVA","FEMENINO","36","NINGUNO","URBANO"
"2,023","DANZA","RUMBA POPULAR RECREATIVA","FEMENINO","36","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL JUVENIL (INICIACIÓN)","MASCULINO","17","NINGUNO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL INFANTIL (INICIACIÓN)","FEMENINO","11","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 1","FEMENINO","41","NINGUNO","RURAL"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","33","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL ADULTO MAYOR (INICIACIÓN)","FEMENINO","71","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO FOLCLOR ADULTO MAYOR","FEMENINO","85","NINGUNO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL ADULTO MAYOR (INICIACIÓN)","FEMENINO","83","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL ADULTO (INICIACIÓN)","FEMENINO","32","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE INFANTIL","FEMENINO","12","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO MAYOR","FEMENINO","55","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL ADULTO MAYOR (INICIACIÓN)","FEMENINO","65","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 1","FEMENINO","84","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","54","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL JUVENIL (INICIACIÓN)","FEMENINO","17","NINGUNO","RURAL"
"2,023","DANZA","RUMBA AERÓBICA 1","FEMENINO","69","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO MAYOR","FEMENINO","67","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","43","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 1","FEMENINO","34","NINGUNO","RURAL"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","72","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE JUVENIL","MASCULINO","31","NINGUNO","RURAL"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","18","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE INFANTIL","MASCULINO","12","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","11","NINGUNO","URBANO"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","16","NINGUNO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL ADULTO (INICIACIÓN)","FEMENINO","33","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","60","INDIGENA","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","55","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO FOLCLOR ADULTO MAYOR","FEMENINO","69","NINGUNO","URBANO"
"2,023","DANZA","RUMBA POPULAR RECREATIVA","FEMENINO","55","NINGUNO","URBANO"
"2,023","DANZA","RUMBA POPULAR RECREATIVA","FEMENINO","55","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","67","NINGUNO","URBANO"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","20","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO","FEMENINO","33","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL JUVENIL (INICIACIÓN)","FEMENINO","23","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE JUVENIL","FEMENINO","22","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO","FEMENINO","37","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO","FEMENINO","44","NINGUNO","RURAL"
"2,023","DANZA","RUMBA AERÓBICA 1","FEMENINO","62","NINGUNO","URBANO"
"2,023","DANZA","RUMBA POPULAR RECREATIVA","FEMENINO","30","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO MAYOR","FEMENINO","64","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO MAYOR","FEMENINO","63","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO","MASCULINO","27","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL ADULTO (INICIACIÓN)","FEMENINO","57","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL JUVENIL (INICIACIÓN)","MASCULINO","20","NINGUNO","RURAL"
"2,023","DANZA","FOLCLOR REGIONAL JUVENIL (INICIACIÓN)","MASCULINO","20","NINGUNO","RURAL"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","69","NINGUNO","RURAL"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","20","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE JUVENIL","FEMENINO","22","NINGUNO","RURAL"
"2,023","DANZA","PREPARATORIO FOLCLOR JUVENIL","MASCULINO","27","NINGUNO","URBANO"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","57","NINGUNO","URBANO"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","15","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL ADULTO MAYOR (INICIACIÓN)","FEMENINO","69","NINGUNO","RURAL"
"2,023","DANZA","ENSAMBLE CONTEMPORANEO","FEMENINO","20","NINGUNO","RURAL"
"2,023","DANZA","ENSAMBLE CONTEMPORANEO","FEMENINO","17","NINGUNO","URBANO"
"2,023","DANZA","ENSAMBLE CONTEMPORANEO","FEMENINO","17","NINGUNO","URBANO"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","47","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO","FEMENINO","45","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO MAYOR","FEMENINO","64","NINGUNO","RURAL"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","34","NINGUNO","URBANO"
"2,023","DANZA","ENSAMBLE CONTEMPORANEO","FEMENINO","21","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO","FEMENINO","43","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO","FEMENINO","33","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER BALLET INFANTIL EFAC","FEMENINO","13","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER BALLET INFANTIL EFAC","FEMENINO","13","NINGUNO","RURAL"
"2,023","DANZA","ENSAMBLE CONTEMPORANEO","FEMENINO","18","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER BALLET INFANTIL EFAC","FEMENINO","13","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER BALLET INFANTIL EFAC","FEMENINO","13","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE INFANTIL","FEMENINO","12","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO","FEMENINO","35","NINGUNO","RURAL"
"2,023","DANZA","DANZA CONTEMPORANEA","MASCULINO","22","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE ADULTO","FEMENINO","44","NINGUNO","RURAL"
"2,023","DANZA","RUMBA AERÓBICA 2","FEMENINO","33","NINGUNO","URBANO"
"2,023","DANZA","FOLCLOR REGIONAL JUVENIL (INICIACIÓN)","FEMENINO","17","NINGUNO","URBANO"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","47","NINGUNO","RURAL"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","34","NINGUNO","URBANO"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","21","NINGUNO","URBANO"
"2,023","DANZA","RUMBA POPULAR RECREATIVA","FEMENINO","33","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO FOLCLOR ADULTO","FEMENINO","47","NINGUNO","RURAL"
"2,023","DANZA","PREPARATORIO FOLCLOR ADULTO","MASCULINO","51","NINGUNO","RURAL"
"2,023","DANZA","DANZA CONTEMPORANEA","MASCULINO","15","NINGUNO","RURAL"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE INFANTIL","MASCULINO","13","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE JUVENIL","MASCULINO","17","NINGUNO","RURAL"
"2,023","DANZA","PREPARATORIO BALLET INFANTIL","FEMENINO","13","NINGUNO","RURAL"
"2,023","DANZA","RUMBA AERÓBICA 1","FEMENINO","82","NINGUNO","URBANO"
"2,023","DANZA","PREPARATORIO FOLCLOR INFANTIL","FEMENINO","12","NINGUNO","URBANO"
"2,023","DANZA","PROYECTO TALLER LUNA CRECIENTE INFANTIL","FEMENINO","13","NINGUNO","URBANO"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","16","NINGUNO","URBANO"
"2,023","DANZA","DANZA CONTEMPORANEA","FEMENINO","12","NINGUNO","RURAL"
